8f8675879ca44063a17cde460be772b453f64db6,DELETE,regular-file,applications/nrf_desktop/hex_V0002.zip,1011990,
1d0d205599fb64f18a8d0836fc9d7976eefbe4b0,DELETE,regular-file,applications/nrf_desktop/hex_V0003.zip,1025880,
ca7b8f79da54a3a3a6b16be5f0eed88c7a93685b,DELETE,regular-file,applications/nrf_desktop/hex_kb555_v0002.zip,1012047,
b323b3f6bf345a04329a8f095707d5d6fd92b6e7,DELETE,regular-file,applications/nrf_desktop/hex_kb555_v0003.zip,1012047,
192a1d4a64bbd4a2ad4f9b6e14e0329234796f12,DELETE,regular-file,applications/nrf_desktop/src.zip,421857,
58e7f8aa090da6cb56663ebe914777d6ecc3a855,DELETE,regular-file,applications/nrf_desktop_0417.zip,219058658,
ddfd77d7601e9658a18b377d8a65f10e602f0401,DELETE,regular-file,applications/nrf_desktop__0415.zip,240087687,
0d50fcfc1ab1c51d5b5f1cf9f1458cfd137635d1,DELETE,regular-file,sysbuild/Kconfig.zip,1149,
